AGE_GROUP,GENDER,EDUCATION,EMPLOYMENT_STATUS,TELECOM_COMPANY,REASON_FOR_CHOOSING,DURATION_WITH_COMPANY,PLAN _TYPE,MONTHLY_CHARGES,CHURN,CHURN_REASON_NETWORK_COVERAGE,CHURN_REASON_CUSTOMER_SERVICE,CHURN_REASON_PRICING,CHURN_LIKELIHOOD,MONTHLY_CHARGES_NUMERIC,GENDER_NUMERIC,AGE_GROUP_NUMERIC
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,3,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
45-54,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,MTN,PRICING,3-4 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,PRIMARY SCHOOL,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,STUDENT,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,UNEMPLOYED,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,UNEMPLOYED,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,UNEMPLOYED,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,UNEMPLOYED,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,UNEMPLOYED,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,UNEMPLOYED,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,UNEMPLOYED,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,UNEMPLOYED,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
55-64,TRANSGENDER,UNDERGRADUATE,UNEMPLOYED,VODAFONE,PRICING,1-2 years,PREPAID,MORE THAN GHS 400,NO,FALSE,FALSE,FALSE,4,5,3,3
